R,HF,FCI,CISD,DM_msto-04g
1.7272727272727273,-7.9392442055952905,-7.982852583282044,-7.98157399886288,5.003567108611187
1.7474747474747474,-7.938720408391995,-7.98274439947265,-7.981436010953532,5.012487945680527
1.7676767676767677,-7.938134877620378,-7.982581033164987,-7.981242060950894,5.021391300719403
1.787878787878788,-7.937491774274806,-7.982366632092916,-7.980996284849575,5.030304556316309
1.8080808080808082,-7.936794983195453,-7.982105076332116,-7.980702550756424,5.039252997414395
1.8282828282828283,-7.936048133226427,-7.981799997430038,-7.980364478098756,5.048259898051063
1.8484848484848486,-7.935254615814663,-7.98145479603791,-7.979985455331311,5.057346608474771
1.8686868686868687,-7.934417602180768,-7.981072658171301,-7.979568656268766,5.066532642343614
1.8888888888888888,-7.933540059181675,-7.980656570214878,-7.97911705515977,5.075835763707503
1.9090909090909092,-7.9326247639726875,-7.980209332775247,-7.978633440606843,5.085272073475833
1.9292929292929295,-7.9316743175665785,-7.979733573476569,-7.9781204284268785,5.094856095070279
1.9494949494949496,-7.930691157378123,-7.979231758784356,-7.977580473538072,5.104600858970033
1.9696969696969697,-7.92967756883386,-7.9787062049349124,-7.977015880950825,5.114517985864197
1.98989898989899,-7.928635696120118,-7.978159088041155,-7.976428815933576,5.124617768156177
2.0101010101010104,-7.927567552134277,-7.977592453437979,-7.975821313416756,5.13490924955555
2.0303030303030303,-7.926475027699879,-7.977008224325798,-7.975195286693735,5.145400302555006
2.0505050505050506,-7.925359900100217,-7.976408209765442,-7.974552535471831,5.156097703594639
2.070707070707071,-7.924223840980385,-7.9757941120727835,-7.973894753321919,5.167007205771278
2.090909090909091,-7.923068423663829,-7.9751675336578645,-7.973223534571288,5.178133608984801
2.111111111111111,-7.921895129925871,-7.974529983349666,-7.972540380680939,5.189480827474367
2.1313131313131315,-7.920705356263076,-7.973882882244327,-7.971846706144961,5.201051954767603
2.1515151515151514,-7.91950041969497,-7.97322756911219,-7.9711438439473055,5.212849326145728
2.1717171717171717,-7.918281563131525,-7.972565305396183,-7.9704330506082135,5.224874578833848
2.191919191919192,-7.9170499603377005,-7.971897279831942,-7.96971551085054,5.237128710217568
2.212121212121212,-7.915806720524311,-7.971224612718101,-7.968992341914148,5.249612134433681
2.2323232323232327,-7.914552892592143,-7.970548359863059,-7.968264597544371,5.262324737539252
2.2525252525252526,-7.913289469055031,-7.9698695162331665,-7.967533271679568,5.275265930910005
2.272727272727273,-7.912017389665343,-7.969189019325328,-7.966799301860961,5.288434701202227
2.2929292929292933,-7.910737544764293,-7.968507752285813,-7.966063572387732,5.301829653082176
2.313131313131313,-7.909450778377743,-7.967826546795558,-7.965326915720972,5.315453855616837
2.3333333333333335,-7.9081578910767805,-7.96714618574097,-7.964590121413425,5.329295096842854
2.353535353535354,-7.906859642621733,-7.966467405688016,-7.963853929240403,5.343355737406875
2.3737373737373737,-7.905556754405857,-7.965790899176272,-7.96311903771246,5.357633002852578
2.393939393939394,-7.9042499117149845,-7.965117316848298,-7.962386104702048,5.372123879523477
2.4141414141414144,-7.90293976581782,-7.964447269429051,-7.961655749441073,5.38682514217699
2.4343434343434343,-7.9016269359004525,-7.963781329568576,-7.960928554377933,5.401733379652252
2.4545454545454546,-7.900312010857963,-7.96312003356055,-7.960205066906511,5.4168450187172095
2.474747474747475,-7.898995550954966,-7.962463882948311,-7.9594858009785385,5.43215634620445
2.494949494949495,-7.897678089365992,-7.96181334602906,-7.9587712386098755,5.447663529518699
2.5151515151515156,-7.896360133605828,-7.961168859265948,-7.958061831290424,5.4633626356256535
2.5353535353535355,-7.8950421668592154,-7.960530828617261,-7.957358001306705,5.479249648618011
2.5555555555555554,-7.893724649218645,-7.959899630791093,-7.956660142985445,5.4953204859517095
2.575757575757576,-7.892408018837963,-7.959275614432868,-7.955968623865543,5.5115710134264075
2.595959595959596,-7.89109269300916,-7.958659101252664,-7.955283785805385,5.527997058995272
2.6161616161616164,-7.889779069169091,-7.9580503870987815,-7.954605946031877,5.5445944254951955
2.6363636363636367,-7.888467525842008,-7.957449742982891,-7.953935398136682,5.5613589023457735
2.6565656565656566,-7.887158423523703,-7.9568574160621015,-7.953272413025068,5.5782862763098935
2.676767676767677,-7.8858521055120105,-7.956273630582204,-7.95261723982169,5.5953723413427126
2.6969696969696972,-7.884548898688489,-7.955698588786325,-7.951970106737727,5.6126129076306395
2.717171717171717,-7.883249114255326,-7.95513247179243,-7.9513312219029775,5.630003809830737
2.7373737373737375,-7.881953048431192,-7.954575440442768,-7.950700774166193,5.647540914574034
2.757575757575758,-7.880660983109477,-7.954027636128107,-7.950078933866679,5.665220127274662
2.7777777777777777,-7.87937318648184,-7.953489181588803,-7.949465853579552,5.683037398291519
2.7979797979797985,-7.878089913629928,-7.952960181695051,-7.948861668837145,5.700988728443732
2.8181818181818183,-7.876811407087557,-7.952440724207724,-7.948266498828284,5.719070173990829
2.8383838383838382,-7.875537897375741,-7.951930880521356,-7.947680447077397,5.737277851047398
2.858585858585859,-7.874269603512241,-7.951430706390356,-7.947103602104612,5.755607939527383
2.878787878787879,-7.873006733497642,-7.950940242639395,-7.946536038068344,5.774056686628285
2.8989898989898992,-7.8717494847793095,-7.950459515858716,-7.945977815391262,5.792620409880453
2.9191919191919196,-7.870498044694748,-7.949988539084834,-7.945428981370617,5.811295499777902
2.9393939393939394,-7.869252590895472,-7.949527312467107,-7.9448895707735785,5.830078422000188
2.95959595959596,-7.868013291752581,-7.949075823920403,-7.944359606418288,5.848965719145274
2.97979797979798,-7.866780306744876,-7.948634049763961,-7.9438390997410435,5.867954011840798
3.0,-7.865553786830688,-7.948201955346635,-7.943328051350422,5.887039998722216
