R,HF,FCI,CISD,DM_msto-09g
2.4545454545454546,-7.910797547991166,-7.973747051916076,-7.970815144047085,5.415252868791271
2.474747474747475,-7.909477839630634,-7.9730892957820565,-7.9700938951904945,5.430967543434905
2.494949494949495,-7.90815719679255,-7.972437222211101,-7.969377413556591,5.446890717320042
2.5151515151515156,-7.906836126349406,-7.971791268593551,-7.968666151432217,5.463018048052806
2.5353535353535355,-7.905515110265568,-7.971151841330921,-7.967960531420617,5.479345100728314
2.5555555555555554,-7.904194606897193,-7.97051931713573,-7.9672609477320595,5.495867365172122
2.575757575757576,-7.902875052211763,-7.969894044266387,-7.966567767405099,5.512580272003771
2.595959595959596,-7.901556860933246,-7.969276343702935,-7.965881331464396,5.529479207244059
2.6161616161616164,-7.900240427618105,-7.968666510268674,-7.965201956020123,5.546559525990309
2.6363636363636367,-7.8989261276671465,-7.9680648137025925,-7.964529933313896,5.563816565049473
2.6565656565656566,-7.89761431827753,-7.967471499686683,-7.963865532715077,5.5812456546431175
2.676767676767677,-7.896305339339222,-7.966886790832185,-7.96320900167188,5.598842129970264
2.6969696969696972,-7.894999514279582,-7.966310887628139,-7.962560566620058,5.616601342584991
2.717171717171717,-7.893697150859497,-7.9657439693554455,-7.961920433852511,5.634518674005324
2.7373737373737375,-7.89239854192454,-7.965186194969394,-7.961288790352555,5.652589550380822
2.757575757575758,-7.89110396611362,-7.964637703952892,-7.96066580459711,5.670809448009446
2.7777777777777777,-7.889813688528416,-7.964098617143077,-7.960051627335171,5.689173885101616
2.7979797979797985,-7.888527961365748,-7.963569037532988,-7.959446392340861,5.70767840122264
2.8181818181818183,-7.887247024515206,-7.963049051050222,-7.958850217130097,5.726318570077289
2.8383838383838382,-7.885971106124385,-7.962538727314023,-7.958263203646886,5.745090027716352
2.858585858585859,-7.884700423133642,-7.962038120372386,-7.95768543893036,5.763988491901119
2.878787878787879,-7.883435181782109,-7.961547269419998,-7.957116995766254,5.783009762237339
2.8989898989898992,-7.882175578086741,-7.961066199498234,-7.956557933320281,5.802149718401517
2.9191919191919196,-7.880921798296179,-7.960594922178083,-7.956008297751794,5.821404319058226
2.9393939393939394,-7.879674019320645,-7.960133436226585,-7.95546812280932,5.840769603168363
2.95959595959596,-7.87843240913927,-7.959681728257239,-7.954937430408742,5.860241691783926
2.97979797979798,-7.877197127186418,-7.9592397733652005,-7.9544162311957365,5.8798167900442975
3.0,-7.875968324717867,-7.958807535747228,-7.953904525092824,5.899491188957128
