R,HF,FCI,CISD,DM_msto-07g
1.4848484848484849,-7.9561500262901514,-7.995681042876276,-7.994686114467619,4.8559065091164335
1.5050505050505052,-7.956824567042471,-7.996687675439894,-7.995671560207874,4.867721839310424
1.5252525252525253,-7.957355701668693,-7.997558934568943,-7.996520933205277,4.879008466889017
1.5454545454545454,-7.957753281174613,-7.998304423253183,-7.997243836511733,4.8898278463298315
1.5656565656565657,-7.958026442497726,-7.998933061849922,-7.9978491887479795,4.900238196608325
1.5858585858585859,-7.958183664703309,-7.999453141516561,-7.9983452777220485,4.910294543208417
1.606060606060606,-7.958232820674696,-7.999872373342206,-7.99873980973303,4.920048772326324
1.6262626262626263,-7.95818122462583,-8.000197933488598,-7.999039954871444,4.929549695875749
1.6464646464646466,-7.958035675749336,-8.000436504638081,-7.999252388615112,4.938843125886016
1.6666666666666667,-7.957802498297125,-8.000594314032076,-7.999383330004988,4.947971956894359
1.6868686868686869,-7.957487578374122,-8.000677168368732,-7.999438576670492,4.956976254984613
1.7070707070707072,-7.957096397709269,-8.000690485812793,-7.999423536958495,4.965893352212204
1.7272727272727273,-7.956634064649323,-8.000639325353673,-7.999343259402513,4.974757945216742
1.7474747474747474,-7.956105342605418,-8.000528413732464,-7.999202459753804,4.983602196941529
1.7676767676767677,-7.955514676165029,-8.000362170142186,-7.999005545779352,4.992455840468719
1.787878787878788,-7.954866215066081,-8.000144728890323,-7.998756640016361,5.001346284089321
1.8080808080808082,-7.954163836214434,-7.999879960197417,-7.99845960065789,5.010298716811906
1.8282828282828283,-7.9534111639115945,-7.9995714892920855,-7.99811804073024,5.019336213622615
1.8484848484848486,-7.952611588445438,-7.999222713948622,-7.9977353457090725,5.028479839887673
1.8686868686868687,-7.951768283184051,-7.99883682060153,-7.997314689708909,5.037748754379467
1.8888888888888888,-7.950884220300612,-7.998416799159321,-7.996859050368847,5.047160310482088
1.9090909090909092,-7.9499621852461315,-7.9979654566293314,-7.996371222546546,5.056730155198018
1.9292929292929295,-7.949004790076604,-7.997485429655232,-7.9958538309225995,5.066472325652889
1.9494949494949496,-7.948014485731771,-7.996979196060139,-7.995309341608376,5.076399342839097
1.9696969696969697,-7.94699357335381,-7.996449085479474,-7.9947400728417914,5.086522302406751
1.98989898989899,-7.945944214726731,-7.9958972891606575,-7.994148204848282,5.096850962345258
2.0101010101010104,-7.944868441909642,-7.995325868999372,-7.993535788936837,5.10739382745083
2.0303030303030303,-7.943768166131023,-7.99473676587638,-7.99290475589524,5.118158230514041
2.0505050505050506,-7.942645186004796,-7.994131807352796,-7.9922569237425,5.129150410199113
2.070707070707071,-7.941501195123651,-7.993512714776809,-7.991594004891426,5.14037558563083
2.090909090909091,-7.9403377890805364,-7.992881109850244,-7.990917612769877,5.151838027751125
2.111111111111111,-7.939156471964519,-7.992238520699231,-7.990229267944768,5.163541127560086
2.1313131313131315,-7.937958662373152,-7.991586387489091,-7.9895304037889865,5.175487461438831
2.1515151515151514,-7.936745698980161,-7.990926067620716,-7.988822371728208,5.187678853839213
2.1717171717171717,-7.935518845693854,-7.99025884054216,-7.988106446101311,5.200116437749896
2.191919191919192,-7.934279296438334,-7.989585912206411,-7.987383828664925,5.212800713449188
2.212121212121212,-7.933028179587553,-7.988908419204088,-7.9866556527706685,5.225731606066226
2.2323232323232327,-7.931766562079217,-7.988227432597029,-7.985922987240936,5.238908522110691
2.2525252525252526,-7.930495453233369,-7.98754396147696,-7.985186839967308,5.252330403976842
2.272727272727273,-7.929215808298962,-7.986858956271447,-7.984448161255092,5.265995778953457
2.2929292929292933,-7.927928531748984,-7.986173311817453,-7.983707846936043,5.279902795705156
2.313131313131313,-7.926634480343865,-7.985487870221337,-7.982966739971304,5.294053375308114
2.3333333333333335,-7.9253344659806215,-7.98480342352268,-7.982225638674852,5.308435643285245
2.353535353535354,-7.9240292583445235,-7.984120716177921,-7.981485290688242,5.32305120930267
2.3737373737373737,-7.922719587377803,-7.983440447378487,-7.980746401075208,5.337896820369674
2.393939393939394,-7.92140614557951,-7.982763273217065,-7.9800096330758254,5.352968986481571
2.4141414141414144,-7.920089590149427,-7.982089808714726,-7.979275610153514,5.36826400848438
2.4343434343434343,-7.918770544987478,-7.981420629720281,-7.978544917910561,5.383778004075116
2.4545454545454546,-7.917449602559465,-7.980756274692691,-7.977818105882722,5.399506932021976
2.474747474747475,-7.9161273256393105,-7.980097246376378,-7.977095689222835,5.415446614716167
2.494949494949495,-7.9148042489367745,-7.979444013378667,-7.976378150282235,5.431592759117264
2.5151515151515156,-7.913480880618904,-7.978797011657296,-7.97566594009803,5.447940976197983
2.5353535353535355,-7.912157703733597,-7.978156645926506,-7.974959479794472,5.464486798973857
2.5555555555555554,-7.910835177541611,-7.97752329098781,-7.974259161904596,5.481225699162584
2.575757575757576,-7.909513738764452,-7.976897292993022,-7.973565351619461,5.49815310260359
2.595959595959596,-7.908193802753468,-7.976278970644552,-7.9728783879701375,5.515264403463062
2.6161616161616164,-7.906875764586296,-7.975668616339055,-7.972198584948469,5.532554977300257
2.6363636363636367,-7.905560000095671,-7.975066497259399,-7.971526232571527,5.550020193075581
2.6565656565656566,-7.9042468668351145,-7.974472856419002,-7.970861597894011,5.567655424128398
2.676767676767677,-7.902936704986328,-7.97388791366344,-7.9702049259734045,5.585456058178181
2.6969696969696972,-7.901629838211977,-7.973311866632396,-7.969556440791272,5.603417506397215
2.717171717171717,-7.900326574457832,-7.97274489168581,-7.9689163461345265,5.621535211559299
2.7373737373737375,-7.899027206707506,-7.972187144796943,-7.968284826439662,5.639804655387884
2.757575757575758,-7.89773201369333,-7.971638762415477,-7.967662047603175,5.658221365163753
2.7777777777777777,-7.896441260565843,-7.971099862302647,-7.967048157760111,5.676780920649327
2.7979797979797985,-7.895155199525043,-7.970570544340912,-7.966443288032824,5.695478963285684
2.8181818181818183,-7.893874070415663,-7.970050891319946,-7.965847553250707,5.714311211234031
2.8383838383838382,-7.892598101288913,-7.96954096970059,-7.965261052644576,5.733273475267718
2.858585858585859,-7.891327508932841,-7.969040830358306,-7.964683870527661,5.75236164656446
2.878787878787879,-7.890062499373259,-7.9685505093073,-7.964116076966325,5.771571651543126
2.8989898989898992,-7.888803268347155,-7.9680700284063395,-7.963557728415163,5.790899452028567
2.9191919191919196,-7.887550001750319,-7.967599396047386,-7.9630088683163605,5.810341093551591
2.9393939393939394,-7.886302876060735,-7.967138607827491,-7.9624695276905575,5.829892726210239
2.95959595959596,-7.885062058739317,-7.966687647204719,-7.96193972572045,5.849550598038328
2.97979797979798,-7.883827708609238,-7.966246486138554,-7.961419470318644,5.8693110473826
3.0,-7.882599976215349,-7.965815085715143,-7.9609087586786575,5.889170500174297
